"timestamp","direction","dpu_id"
"2018-03-01T20:39:43.105Z",-1,"283"
"2018-03-01T20:47:40.640Z",1,"283"
"2018-03-01T20:47:43.873Z",1,"283"
"2018-03-01T20:47:54.840Z",-1,"283"
"2018-03-01T20:52:54.974Z",1,"283"
"2018-03-01T20:58:33.542Z",1,"283"
"2018-03-01T21:01:00.809Z",1,"283"
"2018-03-01T21:30:03.849Z",1,"283"
"2018-03-01T21:30:05.883Z",1,"283"
"2018-03-01T21:30:39.083Z",-1,"283"
"2018-03-01T21:30:44.316Z",1,"283"
"2018-03-01T21:30:52.416Z",-1,"283"
"2018-03-01T21:30:56.316Z",1,"283"
"2018-03-01T21:33:35.517Z",-1,"283"
"2018-03-01T21:34:07.650Z",1,"283"
"2018-03-01T21:37:34.984Z",-1,"283"
"2018-03-01T21:37:38.951Z",-1,"283"
"2018-03-01T21:47:59.653Z",1,"283"
"2018-03-01T21:48:03.554Z",-1,"283"
"2018-03-01T21:49:43.921Z",1,"283"
"2018-03-01T21:49:45.587Z",1,"283"
"2018-03-01T21:53:14.821Z",-1,"283"
"2018-03-01T22:05:43.691Z",1,"283"
"2018-03-01T22:24:54.195Z",1,"283"
"2018-03-01T22:33:41.188Z","-1","423"
"2018-03-01T22:43:12.132Z",-1,"283"
"2018-03-01T22:44:12.465Z",-1,"283"
"2018-03-01T22:50:33.233Z",1,"283"
"2018-03-01T22:54:27.334Z",1,"283"
"2018-03-01T22:56:04.401Z",-1,"283"
"2018-03-01T22:56:06.368Z",-1,"283"
"2018-03-01T23:22:32.506Z",1,"283"
"2018-03-01T23:30:09.274Z",1,"283"
"2018-03-02T00:13:16.583Z",-1,"283"
"2018-03-02T00:38:46.888Z",-1,"283"
"2018-03-02T00:41:19.922Z",-1,"283"
"2018-03-02T00:42:40.022Z",1,"283"
"2018-03-02T00:42:47.456Z",-1,"283"
"2018-03-02T00:42:54.322Z",1,"283"
"2018-03-02T00:46:02.623Z",1,"283"
"2018-03-02T01:38:37.105Z",-1,"283"
"2018-03-02T01:51:09.735Z",-1,"283"
"2018-03-02T01:51:20.202Z",-1,"283"
"2018-03-02T01:55:13.101Z",-1,"283"
"2018-03-02T01:56:21.402Z",-1,"283"
"2018-03-02T01:56:22.435Z",-1,"283"
"2018-03-02T01:56:27.002Z",1,"283"
"2018-03-02T01:56:29.502Z",1,"283"
"2018-03-02T01:56:56.268Z",1,"283"
"2018-03-02T01:57:19.268Z",1,"283"
"2018-03-02T01:57:20.135Z",1,"283"
"2018-03-02T01:58:24.835Z",-1,"283"
"2018-03-02T01:58:25.868Z",-1,"283"
"2018-03-02T01:58:29.302Z",1,"283"
"2018-03-02T01:59:29.002Z",1,"283"
"2018-03-02T01:59:35.102Z",-1,"283"
"2018-03-02T02:00:27.069Z",-1,"283"
"2018-03-02T02:00:44.102Z",1,"283"
"2018-03-02T02:02:11.169Z",-1,"283"
"2018-03-02T02:02:11.569Z",-1,"283"
"2018-03-02T02:02:13.636Z",-1,"283"
"2018-03-02T02:02:17.602Z",1,"283"
"2018-03-02T02:02:49.669Z",-1,"283"
"2018-03-02T02:03:05.003Z",-1,"283"
"2018-03-02T02:03:06.203Z",1,"283"
"2018-03-02T02:03:14.569Z",-1,"283"
"2018-03-02T02:03:15.669Z",1,"283"
"2018-03-02T02:03:25.803Z",-1,"283"
"2018-03-02T02:03:27.103Z",1,"283"
"2018-03-02T02:03:32.503Z",-1,"283"
"2018-03-02T02:03:33.869Z",1,"283"
"2018-03-02T02:03:44.269Z",-1,"283"
"2018-03-02T02:03:45.403Z",1,"283"
"2018-03-02T02:03:56.936Z",-1,"283"
"2018-03-02T02:03:58.669Z",1,"283"
"2018-03-02T02:04:05.503Z",-1,"283"
"2018-03-02T02:04:07.169Z",1,"283"
"2018-03-02T02:04:15.903Z",-1,"283"
"2018-03-02T02:04:17.869Z",1,"283"
"2018-03-02T02:04:21.470Z",-1,"283"
"2018-03-02T02:04:23.603Z",1,"283"
"2018-03-02T02:04:35.636Z",-1,"283"
"2018-03-02T02:04:37.303Z",1,"283"
"2018-03-02T02:04:42.203Z",-1,"283"
"2018-03-02T02:04:43.903Z",1,"283"
"2018-03-02T02:09:03.870Z",-1,"283"
"2018-03-02T02:09:07.804Z",1,"283"
"2018-03-02T02:09:31.337Z",-1,"283"
"2018-03-02T02:19:01.006Z",-1,"283"
"2018-03-02T02:26:18.407Z",-1,"283"
"2018-03-02T02:56:37.312Z",-1,"283"
"2018-03-02T02:57:02.479Z",-1,"283"
"2018-03-02T02:57:29.546Z",-1,"283"
"2018-03-02T02:57:33.413Z",1,"283"
"2018-03-02T02:57:40.079Z",-1,"283"
"2018-03-02T02:57:43.413Z",1,"283"
"2018-03-02T02:57:46.846Z",-1,"283"
"2018-03-02T02:57:48.779Z",1,"283"
"2018-03-02T02:58:01.046Z",-1,"283"
"2018-03-02T02:58:03.913Z",1,"283"
"2018-03-02T03:00:48.480Z",-1,"283"
"2018-03-02T03:00:53.813Z",1,"283"
"2018-03-02T03:01:08.113Z",1,"283"
"2018-03-02T03:01:29.513Z",-1,"283"
"2018-03-02T03:07:20.914Z",-1,"283"
"2018-03-02T05:03:35.331Z","1","423"
"2018-03-02T05:24:02.935Z","1","423"
"2018-03-02T06:36:43.714Z","-1","423"
"2018-03-02T14:46:27.794Z","-1","423"
"2018-03-02T16:11:24.568Z",1,"283"
"2018-03-02T16:39:37.240Z",1,"283"
